Country Name,Country Code,Indicator Name,Indicator Code,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
"Bahamas, The",BHS,Agricultural land (sq. km),AG.LND.AGRI.K2,100.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,120.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,,
Bosnia and Herzegovina,BIH,Agricultural land (sq. km),AG.LND.AGRI.K2,21050.0,21300.0,21260.0,21230.0,21690.0,21694.0,21570.0,21590.0,21490.0,21300.0,21280.0,21440.0,21510.0,21560.0,21610.0,21570.0,21760.0,22090.0,22280.0,22110.0,22160.0,22420.0,22630.0,,
Belarus,BLR,Agricultural land (sq. km),AG.LND.AGRI.K2,92810.0,92520.0,91280.0,90250.0,89860.0,89570.0,89490.0,89580.0,89160.0,89170.0,89270.0,88980.0,88750.0,87960.0,87112.0,86239.0,85742.0,85327.0,84940.0,84530.0,83870.0,82810.0,81740.0,,
Belize,BLZ,Agricultural land (sq. km),AG.LND.AGRI.K2,1500.0,1490.0,1490.0,1520.0,1520.0,1520.0,1520.0,1520.0,1520.0,1520.0,1550.0,1570.0,1570.0,1600.0,1600.0,1600.0,1700.0,1700.0,1720.0,1720.0,1740.0,1800.0,1820.0,,
Bermuda,BMU,Agricultural land (sq. km),AG.LND.AGRI.K2,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,
Bolivia,BOL,Agricultural land (sq. km),AG.LND.AGRI.K2,370690.0,371430.0,371560.0,373110.0,366470.0,366170.0,369620.0,370985.0,371960.0,372815.0,373670.0,374525.0,375440.0,376405.0,377380.0,377488.428,377498.354,377852.311,376715.465,378765.993,379954.219,380076.741,381193.672,,
Brazil,BRA,Agricultural land (sq. km),AG.LND.AGRI.K2,2282198.0,2283235.0,2284272.0,2285309.0,2286346.0,2287383.0,2288420.0,2289510.0,2296718.0,2303926.0,2311134.0,2318342.0,2325550.0,2332758.0,2339966.0,2347174.0,2354382.0,2361590.0,2368786.0,2375018.01,2381244.91,2387470.81,2393695.61,,
Barbados,BRB,Agricultural land (sq. km),AG.LND.AGRI.K2,180.0,180.0,180.0,170.0,170.0,160.0,160.0,160.0,160.0,160.0,160.0,150.0,140.0,130.0,125.0,120.0,110.0,100.0,100.0,100.0,100.0,100.0,100.0,,
Brunei Darussalam,BRN,Agricultural land (sq. km),AG.LND.AGRI.K2,120.0,120.0,130.0,130.0,130.0,130.0,130.0,123.0,124.0,124.0,134.0,134.0,134.0,134.0,134.0,134.0,134.0,134.0,134.0,134.0,134.0,134.0,134.0,,
Bhutan,BTN,Agricultural land (sq. km),AG.LND.AGRI.K2,5720.0,5780.0,5790.0,5800.0,5830.0,5840.0,5930.0,5770.0,5630.0,5213.0,5200.0,5200.0,5196.0,5196.0,5196.0,5256.0,5256.0,5190.0,5130.0,5130.0,5130.0,5130.0,5130.0,,
Botswana,BWA,Agricultural land (sq. km),AG.LND.AGRI.K2,258410.0,259510.0,258010.0,258460.0,257960.0,258270.0,258150.0,258030.0,257840.0,258810.0,259180.0,258610.0,259260.0,258870.0,258820.0,260040.0,258616.0,258616.0,258616.0,258616.0,258620.0,258620.0,258620.0,,
Central African Republic,CAF,Agricultural land (sq. km),AG.LND.AGRI.K2,49500.0,49520.0,49520.0,49520.0,49450.0,49450.0,49450.0,49400.0,49400.0,49400.0,49360.0,49070.0,48750.0,48800.0,48860.0,49070.0,49070.0,49070.0,49070.0,49090.0,49090.0,49090.0,49100.0,,
Canada,CAN,Agricultural land (sq. km),AG.LND.AGRI.K2,612630.0,612870.0,613081.608,620910.0,619460.0,618010.0,616560.0,605840.0,600080.0,594320.0,588560.0,582800.0,576997.0,577710.0,578420.0,579130.0,579850.0,580500.0,578676.0,578892.0,576878.0,571174.0,569910.0,,
Switzerland,CHE,Agricultural land (sq. km),AG.LND.AGRI.K2,15688.881,15658.165,15627.446,15597.256,15566.689,15535.559,15504.631,15474.187,15443.686,15410.273,15376.983,15344.107,15311.226,15278.375,15245.633,15212.778,15180.055,15147.463,15116.339,15085.727,15055.158,15024.369,14993.783,,
Chile,CHL,Agricultural land (sq. km),AG.LND.AGRI.K2,150600.0,151100.0,151500.0,155650.0,154250.0,159350.0,158850.0,158000.0,157320.0,153654.74,149989.49,146314.22,142648.96,138983.7,135318.45,131653.19,127977.92,124312.67,120647.41,116982.15,113306.88,109641.63,105955.37,,
China,CHN,Agricultural land (sq. km),AG.LND.AGRI.K2,5228727.5,5228730.0,5234668.444,5240606.889,5246545.333,5252483.778,5258422.222,5264360.667,5270299.111,5276237.556,5282176.0,5274623.0,5267130.0,5259607.0,5252084.0,5244561.0,5237038.0,5229515.0,5221992.0,5214469.0,5206950.0,5206950.0,5206950.0,,
Cote d'Ivoire,CIV,Agricultural land (sq. km),AG.LND.AGRI.K2,196000.0,196000.0,196000.0,196000.0,196000.0,200000.0,202000.0,203000.0,206000.0,206000.0,206000.0,206000.0,206000.0,207000.0,212000.0,213500.0,222000.0,219000.0,220000.0,231500.0,232300.0,233000.0,235000.0,,
Cameroon,CMR,Agricultural land (sq. km),AG.LND.AGRI.K2,91600.0,91600.0,91600.0,91600.0,91600.0,92100.0,92130.0,92130.0,92130.0,92630.0,93130.0,97000.0,97500.0,97500.0,97500.0,97500.0,97500.0,97500.0,97500.0,97500.0,97500.0,97500.0,97500.0,,
"Congo, Dem. Rep.",COD,Agricultural land (sq. km),AG.LND.AGRI.K2,256000.0,256000.0,255500.0,255500.0,255500.0,255500.0,255500.0,255860.0,256500.0,257000.0,268870.0,284290.0,296360.0,308860.0,314300.0,322490.0,324500.0,326720.0,333210.0,335940.0,338300.0,338950.0,338980.0,,
