Country Name,Country Code,Indicator Name,Indicator Code,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Bahrain,BHR,Permanent cropland (% of land area),AG.LND.CROP.ZS,5.633802817,5.478873239,5.323943662,5.169014085,4.944444444,4.726027397,4.513513514,4.364864865,4.16,3.960526316,3.815789474,3.661417323,3.494132986,3.337662338,3.194805195,3.047989624,2.879177378,2.734274711,2.58974359,2.570694087,2.564102564,2.547770701,2.53164557,,
"Bahamas, The",BHS,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.1998002,0.1998002,0.1998002,0.1998002,0.1998002,0.1998002,0.1998002,0.1998002,0.1998002,0.1998002,0.1998002,0.2997003,0.2997003,0.2997003,0.2997003,0.2997003,0.2997003,0.2997003,0.2997003,0.2997003,0.2997003,0.2997003,0.2997003,,
Bosnia and Herzegovina,BIH,Permanent cropland (% of land area),AG.LND.CROP.ZS,2.05078125,1.953125,1.89453125,1.875,1.85546875,1.90234375,1.85546875,1.875,1.85546875,1.7578125,1.9921875,2.05078125,1.9921875,2.05078125,2.0703125,2.0703125,2.05078125,2.03125,2.08984375,1.953125,2.0703125,2.08984375,2.109375,,
Belarus,BLR,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.611334336,0.611295157,0.606377315,0.601491897,0.591640125,0.586741612,0.581759378,0.596341127,0.596349944,0.596347005,0.591430177,0.601275493,0.601251787,0.591427262,0.585979853,0.580372759,0.557695908,0.548308274,0.561609553,0.546851907,0.52718449,0.492659375,0.46809559,,
Belize,BLZ,Permanent cropland (% of land area),AG.LND.CROP.ZS,1.578255151,1.53441473,1.49057431,1.402893468,1.402893468,1.402893468,1.402893468,1.402893468,1.402893468,1.402893468,1.402893468,1.402893468,1.402893468,1.402893468,1.402893468,1.402893468,1.402893468,1.402893468,1.402893468,1.402893468,1.402893468,1.402893468,1.402893468,,
Bermuda,BMU,Permanent cropland (% of land area),AG.LND.CROP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,
Bolivia,BOL,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.155081695,0.155081695,0.161543432,0.166158959,0.178159328,0.181851749,0.18369796,0.191082803,0.202160066,0.202160066,0.202160066,0.202160066,0.202160066,0.205852488,0.210468014,0.215083541,0.226160805,0.228007016,0.228007016,0.229853226,0.233545648,0.231699437,0.231699437,,
Brazil,BRA,Permanent cropland (% of land area),AG.LND.CROP.ZS,1.082298215,1.1272843,1.172270386,1.217256471,1.262242556,1.307228642,1.352214727,1.397320456,1.354607604,1.312014396,1.269301543,1.226588691,1.183995482,1.14128263,1.098689421,1.055976569,1.013263717,0.970670508,0.927933727,0.927957656,0.927957656,0.927957656,0.927957656,,
Barbados,BRB,Permanent cropland (% of land area),AG.LND.CROP.ZS,2.325581395,2.325581395,2.325581395,2.325581395,2.325581395,2.325581395,2.325581395,2.325581395,2.325581395,2.325581395,2.325581395,2.325581395,2.325581395,2.325581395,2.325581395,2.325581395,2.325581395,2.325581395,2.325581395,2.325581395,2.325581395,2.325581395,2.325581395,,
Brunei Darussalam,BRN,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.759013283,0.759013283,0.948766603,0.948766603,0.948766603,0.948766603,0.948766603,0.948766603,0.948766603,0.948766603,1.138519924,1.138519924,1.138519924,1.138519924,1.138519924,1.138519924,1.138519924,1.138519924,1.138519924,1.138519924,1.138519924,1.138519924,1.138519924,,
Bhutan,BTN,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.477386935,0.477386935,0.477386935,0.477386935,0.477386935,0.498465252,0.498465252,0.490594748,0.516829761,0.375160689,0.341055172,0.325314164,0.325314164,0.325314164,0.325314164,0.325314164,0.325314164,0.157298658,0.144190436,0.157315155,0.157315155,0.157315155,0.157315155,,
Botswana,BWA,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.001764509,0.001764509,0.001764509,0.001764509,0.001764509,0.001764509,0.002646763,0.003529017,0.003529017,0.003529017,0.003529017,0.003529017,0.003529017,0.003529017,0.003529017,0.003529017,0.003529017,0.003529017,0.003529017,0.003529017,0.003529017,0.003529017,0.003529017,,
Central African Republic,CAF,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.144466917,0.147677293,0.147677293,0.147677293,0.136440977,0.136440977,0.136440977,0.128415037,0.128415037,0.128415037,0.128415037,0.133230601,0.136440977,0.144466917,0.154098045,0.187806992,0.187806992,0.187806992,0.187806992,0.191017368,0.191017368,0.191017368,0.192622556,,
Canada,CAN,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.018738309,0.018626772,0.018403697,0.018403697,0.018403697,0.018403697,0.018403697,0.018476341,0.018738309,0.019072922,0.019407535,0.019742147,0.019931761,0.019965223,0.019965223,0.019965223,0.019965223,0.019853685,0.019295997,0.018961385,0.018626772,0.018626772,0.019570585,,
Switzerland,CHE,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.586639275,0.604287349,0.604905679,0.60729019,0.588040203,0.5887315,0.591232182,0.590853205,0.592711329,0.595478785,0.607195092,0.607859774,0.610215074,0.615959272,0.62263252,0.646341792,0.627951293,0.633974553,0.630339996,0.638363356,0.633212713,0.63770782,0.63847219,,
Chile,CHL,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.443827569,0.48417553,0.537972811,0.558146791,0.571596112,0.585045432,0.585045432,0.605219412,0.614633936,0.618678147,0.622722358,0.626766568,0.630812124,0.634856334,0.638900545,0.642944756,0.646988966,0.651033177,0.655077387,0.659122943,0.663167154,0.667211364,0.66977615,,
China,CHN,Permanent cropland (% of land area),AG.LND.CROP.ZS,1.171679859,1.171681107,1.171681831,1.192985264,1.235591946,1.278198592,1.315479482,1.342108679,1.411344534,1.448625333,1.491231929,1.544490212,1.619051809,1.682961749,1.704265062,1.706395393,1.704265062,1.775276299,1.846287343,1.917298399,1.991860003,2.013163319,2.023814976,,
Cote d'Ivoire,CIV,Permanent cropland (% of land area),AG.LND.CROP.ZS,11.94968553,11.94968553,11.94968553,11.94968553,11.94968553,12.57861635,13.20754717,13.52201258,14.1509434,14.1509434,14.1509434,14.1509434,14.1509434,14.1509434,14.1509434,14.62264151,17.29559748,16.35220126,16.66666667,20.28301887,20.53459119,20.75471698,21.3836478,,
Cameroon,CMR,Permanent cropland (% of land area),AG.LND.CROP.ZS,2.538554293,2.538554293,2.538554293,2.538554293,2.538554293,2.644327389,2.644327389,2.644327389,2.644327389,2.750100484,2.85587358,3.173192867,3.278965962,3.278965962,3.278965962,3.278965962,3.278965962,3.278965962,3.278965962,3.278965962,3.278965962,3.278965962,3.278965962,,
"Congo, Dem. Rep.",COD,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.352881498,0.352881498,0.330826404,0.330826404,0.330826404,0.330826404,0.330826404,0.330826404,0.330826404,0.330826404,0.333031914,0.491828588,0.502856135,0.533733266,0.637392206,0.765311749,0.789572352,0.798394389,0.82927152,0.838093558,0.860148651,0.888820273,0.890143579,,
"Congo, Rep.",COG,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.143484627,0.146412884,0.146412884,0.146412884,0.146412884,0.161054173,0.166910688,0.175695461,0.175695461,0.175695461,0.184480234,0.193265007,0.193265007,0.210834553,0.225475842,0.225475842,0.225475842,0.225475842,0.2284041,0.237188873,0.243045388,0.260614934,0.374816984,,
Colombia,COL,Permanent cropland (% of land area),AG.LND.CROP.ZS,1.647589004,1.556557008,1.533123028,1.374493015,1.338440739,1.324921136,1.430374042,1.320144209,1.416854439,1.470031546,1.423163587,1.433077963,1.64308247,1.721496169,1.825146462,1.856692204,1.937809824,1.926092835,1.891843173,2.125281658,2.257773772,2.257773772,2.257773772,,
Comoros,COM,Permanent cropland (% of land area),AG.LND.CROP.ZS,25.25523912,25.79258463,26.86727566,27.40462117,27.94196668,28.4793122,28.4793122,28.4793122,28.4793122,28.4793122,28.4793122,28.4793122,28.4793122,28.4793122,28.4793122,28.4793122,28.4793122,28.4793122,28.4793122,28.4793122,28.4793122,28.4793122,28.4793122,,
Cabo Verde,CPV,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.744416873,0.744416873,0.744416873,0.744416873,0.744416873,0.744416873,0.744416873,0.744416873,0.744416873,0.744416873,0.744416873,0.744416873,0.992555831,0.992555831,0.992555831,0.992555831,0.992555831,0.992555831,0.992555831,0.992555831,0.992555831,0.992555831,0.992555831,,
Costa Rica,CRI,Permanent cropland (% of land area),AG.LND.CROP.ZS,5.483744614,5.483744614,5.483744614,5.679592636,5.679592636,5.679592636,5.483744614,5.777516647,5.875440658,5.875440658,6.07128868,6.169212691,6.169212691,6.169212691,6.2475519,6.2475519,6.2475519,6.33568351,6.423815119,6.462984724,6.52173913,6.717587152,7.207207207,,
Cuba,CUB,Permanent cropland (% of land area),AG.LND.CROP.ZS,5.121042831,5.121042831,4.767225326,4.126327662,4.041353383,4.022178367,3.992859827,4.012026684,3.927095077,3.945885006,3.945885006,3.945885006,3.930265854,3.938152256,4.034734216,4.102095751,4.8376561,4.640522876,6.290944123,6.290944123,6.290944123,6.290944123,6.290944123,,
Curacao,CUW,Permanent cropland (% of land area),AG.LND.CROP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,
