Country Name,Country Code,Indicator Name,Indicator Code,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
"Congo, Dem. Rep.",COD,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,,,,,,,,,,,,,,,,,,,,,,,,,
"Congo, Rep.",COG,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,,,,,,,,,,,,,,,,,,,,,,,,,
Colombia,COL,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,,,,,,,,,,,,,,,,,,,,,,,,,
Comoros,COM,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,,,,,,,,,,,,,,,,,,,,,,,,,
Cabo Verde,CPV,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,46.0,48.0,50.0,52.0,54.0,56.0,,,,,,,,,,,,,,,,,,,
Costa Rica,CRI,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba,CUB,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,75968.0,75887.0,75806.0,75725.0,75643.0,75562.0,75480.0,75399.0,72602.0,,,,,,,,,,,,,,,,
Curacao,CUW,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,CYM,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,,,,,,,,,,,,,,,,,,,,,,,,,
Cyprus,CYP,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,15172.0,14309.0,13445.0,12581.0,11717.0,,,,,,,,,,,,,,,,,,,,
Czechia,CZE,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,79304.0,96716.0,94778.0,94440.0,91648.0,89350.0,87039.0,85426.0,83813.0,,,,,,,,,,,,,,,,
Germany,DEU,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,1030775.0,989487.5,,,,,,,,,,,,,,,,,,,,,,,
Djibouti,DJI,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,8.0,8.0,8.0,8.0,8.0,6.0,6.0,6.0,,,,,,,,,,,,,,,,,
Dominica,DMA,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,DNK,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,129377.0,123221.0,121255.0,119290.0,117325.0,115360.0,113402.0,,,,,,,,,,,,,,,,,,
Dominican Republic,DOM,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,1900.0,1868.0,,,,,,,,,,,,,,,,,,,,,,,
Algeria,DZA,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,94259.0,95717.0,97176.0,97700.0,97800.0,97809.0,100128.0,102363.0,103558.0,104529.0,,,,,,,,,,,,,,,
Ecuador,ECU,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,14600.0,14652.0,,,,,,,,,,,,,,,,,,,,,,,
"Egypt, Arab Rep.",EGY,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,86000.0,86255.0,92203.0,93340.0,94482.0,96265.0,98051.0,100317.0,102584.0,103188.0,,,,,,,,,,,,,,,
Eritrea,ERI,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,560.0,463.0,,,,,,,,,,,,,,,,,,,,,,,
Spain,ESP,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,881977.0,899700.0,925688.0,946053.0,943653.0,966598.0,980808.0,1000222.0,1016043.0,1030440.0,1038726.0,,,,,,,,,,,,,,
Estonia,EST,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,50726.0,50624.0,52441.0,36072.0,36697.0,37178.0,32281.0,33744.0,,,,,,,,,,,,,,,,,
Ethiopia,ETH,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,,,,,,,,,,,,,,,,,,,,,,,,,
Finland,FIN,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,175300.0,170441.0,171000.0,172400.0,173300.0,174000.0,175232.0,,,,,,,,,,,,,,,,,,
Fiji,FJI,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,6189.0,6080.0,,5862.0,5644.0,5644.0,5735.0,5815.0,5893.0,5983.0,,,,,,,,,,,,,,,
France,FRA,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,1269000.0,1264000.0,1264000.0,1264000.0,1234650.0,1205300.0,1176425.0,,,,,,,,,,,,,,,,,,
Faroe Islands,FRO,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,,,,,,,,,,,,,,,,,,,,,,,,,
Gabon,GAB,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,GBR,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,,,,,,,,,,,,,,,,,,,,,,,,,
Georgia,GEO,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,18147.0,17199.0,17838.0,21860.0,18500.0,15096.0,17600.0,20000.0,27500.0,,,,,,,,,,,,,,,,
Ghana,GHA,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,1952.0,1944.0,1936.0,1928.0,1920.0,1912.0,1807.0,,,,,,,,,,,,,,,,,,
Gibraltar,GIB,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,5006.0,5388.0,,,,,,,,,,,,,,,,,,,,,,,
