Country Name,Country Code,Indicator Name,Indicator Code,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Canada,CAN,Cereal yield (kg per hectare),AG.YLD.CREL.KG,3087.8,2805.7,2446.8,2375.4,2758.8,3141.9,3215.9,3046.3,2973.4,3391.7,3299.5,3501.1,3552.4,3456.3,4160.4,3647.0,3673.0,4239.1,4104.8,3914.7,4010.8,4091.9,3120.0,4078.7,
Switzerland,CHE,Cereal yield (kg per hectare),AG.YLD.CREL.KG,5643.1,6402.2,6011.9,6269.8,5086.5,6732.5,6300.4,6165.0,6418.5,6413.1,6578.3,6093.9,6874.6,6464.3,5945.6,7044.6,6431.9,5154.6,6800.2,6332.3,6580.8,6978.0,5515.8,6083.6,
Chile,CHL,Cereal yield (kg per hectare),AG.YLD.CREL.KG,4061.1,4362.1,4935.7,5183.3,5390.0,5657.5,5811.2,5998.3,5744.3,5844.4,5462.3,6815.4,6927.8,6229.6,6913.2,6128.4,7082.3,6858.2,6779.4,7144.3,7157.2,6245.8,6491.2,6113.9,
China,CHN,Cereal yield (kg per hectare),AG.YLD.CREL.KG,4944.9,4752.6,4800.3,4869.1,4871.1,5186.8,5224.6,5313.4,5320.6,5549.7,5449.6,5527.5,5710.0,5828.7,5897.7,5896.3,5985.2,6018.6,6110.8,6122.0,6264.2,6295.8,6316.7,6379.6,
Cote d'Ivoire,CIV,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1645.7,1682.3,1719.9,1750.9,1827.0,1853.9,1836.3,1827.9,1569.4,1735.0,1711.5,2270.5,1882.8,2079.8,2176.6,2206.9,2200.3,2219.8,2247.4,2254.4,2263.2,2180.7,2237.2,2291.5,
Cameroon,CMR,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1893.3,1763.5,1708.9,1682.7,1619.9,1563.2,1669.7,1700.3,1676.3,1678.5,1722.9,1648.7,1710.0,1591.5,1676.4,1630.4,1615.3,1578.1,1711.2,1809.6,3470.8,1736.5,1726.7,1693.9,
"Congo, Dem. Rep.",COD,Cereal yield (kg per hectare),AG.YLD.CREL.KG,787.3,786.6,786.6,772.0,771.5,771.7,771.7,771.6,771.6,771.6,771.6,784.9,771.1,771.6,772.1,769.0,768.9,785.5,794.1,812.4,835.6,877.8,879.0,816.0,
"Congo, Rep.",COG,Cereal yield (kg per hectare),AG.YLD.CREL.KG,736.4,753.9,775.0,772.0,780.7,776.4,770.6,777.8,764.1,771.4,791.4,785.0,794.3,809.8,830.9,832.8,833.5,845.6,860.4,870.8,889.0,886.8,887.4,887.3,
Colombia,COL,Cereal yield (kg per hectare),AG.YLD.CREL.KG,3151.7,3234.2,3138.3,3340.5,3621.8,3584.5,3643.3,3358.8,3599.2,3664.2,3611.3,3410.4,3351.5,3381.8,3277.8,3754.6,3893.5,3792.5,3856.0,4014.2,4167.0,4398.6,4280.2,4341.6,
Comoros,COM,Cereal yield (kg per hectare),AG.YLD.CREL.KG,890.1,899.5,914.8,935.5,973.6,921.7,1128.4,1248.9,1378.9,1596.4,1704.6,1953.8,1934.6,1918.3,1899.9,1877.5,1860.6,1843.6,1826.6,1800.2,1795.6,1782.0,1767.2,1752.1,
